clientmac, # of transitions, month, day, hour, #bldg 1, #floor 1, #time 1 (second), .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04e65899f1cf6b018d807bee562e7b295636df76d00517f6bf9a15c8,3,2,21,8, LT27-BS, ,3414, UHALL-BS, ,50, OUHC-BS, ,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04f3394c94a326357f4b181a278fe48d4cd34e3d66d695db5bb0e234,4,2,21,8, AS4,1,55, AS4,3,53, AS4,2,253, AS4,3,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05181aa6136a08c1af5e3534383147d59e912e2622be5e952d6c75f3,1,2,21,8, RC4,1,3442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052c5232683dd603ba035c4d5ca59017166bbb0a3ec265fda787ba51,1,2,21,8, YNCRC1, L14,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05430a6c06144ff0bdff2986c2887ca149a981b38723118fc13620d1,1,2,21,8, UHC-BS, ,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0543bb02a04e8433c56b201fd3566852b7aaa73bd1b0b54e05a3e1a5,1,2,21,8, E3,6,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054a4f248ef8c41b8870cdec99a30659aa10f15eea0e0f5eca260cb2,1,2,21,8, S5,5,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05507096089bb6d2989fd51d0dcd8b525adedc303f130bb7eabeb22a,1,2,21,8, EA,1,3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0552b8830fd701aa187f65e505cb9dba59db36a764bf4363c18c8ee0,1,2,21,8, MD6,1,2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0555f375db85401ecd16816a7a797e5a49cce2c384cf83517ac65b96,2,2,21,8, EHALL,3,2615, KRT-BS, ,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056f06697c338a424ec24dfac444afbd435d56b2f9148775db745b44,1,2,21,8, S15,3,3536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057f4e172ef11e9fe94289b41e7981b9815c2784c2e197c373c82cb2,1,2,21,8, CELS,5,3290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
